animal,images,scientific_names,common_names,statusLabel
http://www.wikidata.org/entity/Q780340,http://commons.wikimedia.org/wiki/Special:FilePath/Amadonastur%20%28Leucopternis%29%20lacernulatus%20-%20White-necked%20Hawk.JPG,Buteogallus lacernulatus,White-necked Hawk,Vulnerable
http://www.wikidata.org/entity/Q781001,"http://commons.wikimedia.org/wiki/Special:FilePath/Brown-breasted%20Parakeet%202.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Pyrrhura%20calliptera.JPG",Pyrrhura calliptera,"Brown-breasted Parakeet, Flame-winged Conure, Flame-winged Parakeet",Vulnerable
http://www.wikidata.org/entity/Q781024,http://commons.wikimedia.org/wiki/Special:FilePath/MPADN0021.jpg,Aucoumea klaineana,OkoumÈ,Vulnerable
http://www.wikidata.org/entity/Q781191,http://commons.wikimedia.org/wiki/Special:FilePath/Ateles%20paniscus.jpg,Ateles paniscus,"Black spider monkey, Black Spider Monkey, Guiana Spider Monkey, Red-faced Black Spider Monkey, Red-faced Spider Monkey",Vulnerable
http://www.wikidata.org/entity/Q781652,http://commons.wikimedia.org/wiki/Special:FilePath/Giraffe%20koure%20niger%202006.jpg,Giraffa camelopardalis peralta,West African Giraffe,Vulnerable
http://www.wikidata.org/entity/Q781865,http://commons.wikimedia.org/wiki/Special:FilePath/Azure-breasted%20Pitta-6%20by%20Jainy%20Maria.tif,Pitta steerii,"Azure-breasted Pitta, Steere's Pitta",Vulnerable
http://www.wikidata.org/entity/Q782290,http://commons.wikimedia.org/wiki/Special:FilePath/Snubfin-3.jpg,Orcaella heinsohni,Australian Snubfin Dolphin,Vulnerable
http://www.wikidata.org/entity/Q783076,http://commons.wikimedia.org/wiki/Special:FilePath/Hurepo.jpg,Botaurus poiciloptilus,"Australasian bittern, Australasian Bittern",Vulnerable
http://www.wikidata.org/entity/Q784190,http://commons.wikimedia.org/wiki/Special:FilePath/Lissemys%20punctata1.jpg,Lissemys punctata,"Indian Flap-shelled Turtle, Indian Flapshell Turtle",Vulnerable
http://www.wikidata.org/entity/Q785652,http://commons.wikimedia.org/wiki/Special:FilePath/Psophia%20viridis%20Spix%20Avium%20Species%20Novae.jpg,Psophia viridis,"Dark-winged Trumpeter, Green-winged Trumpeter",Vulnerable
http://www.wikidata.org/entity/Q786744,"http://commons.wikimedia.org/wiki/Special:FilePath/Tangara%20peruviana%20-%20Black-backed%20Tanager%20%28female%29%3B%20Bertioga%2C%20S%C3%A3o%20Paulo%2C%20Brazil.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Tangara%20peruviana%20-%20Black-backed%20Tanager%20%28male%29%3B%20Ilha%20do%20Mel%2C%20Paran%C3%A1%2C%20Brazil.jpg",Tangara peruviana,"Black-backed Tanager, Black-cheeked Tanager",Vulnerable
http://www.wikidata.org/entity/Q786784,http://commons.wikimedia.org/wiki/Special:FilePath/Pyrrhula%20murina.jpg,Pyrrhula murina,Azores Bullfinch,Vulnerable
http://www.wikidata.org/entity/Q788595,http://commons.wikimedia.org/wiki/Special:FilePath/Hutia%20-%20Geocapromys%20ingrahami%20-%20NHMI.jpg,Geocapromys ingrahami,"Bahaman Hutia, Bahamian Coney, Bahamian Hutia, Ingraham's Hutia",Vulnerable
http://www.wikidata.org/entity/Q790083,http://commons.wikimedia.org/wiki/Special:FilePath/Bannerman%27s%20Weaver%20%28Ploceus%20bannermani%29.jpg,Ploceus bannermani,Bannerman's Weaver,Vulnerable
http://www.wikidata.org/entity/Q790096,"http://commons.wikimedia.org/wiki/Special:FilePath/Pendulinus%20bananus%20-%201700-1880%20-%20Print%20-%20Iconographia%20Zoologica%20-%20Special%20Collections%20University%20of%20Amsterdam%20-%20UBA01%20IZ15800217.tif, http://commons.wikimedia.org/wiki/Special:FilePath/Pendulinus%20bananus%20-%201790-1796%20-%20Print%20-%20Iconographia%20Zoologica%20-%20Special%20Collections%20University%20of%20Amsterdam%20-%20UBA01%20IZ15800215.tif",Icterus bonana,Martinique Oriole,Vulnerable
http://www.wikidata.org/entity/Q790592,http://commons.wikimedia.org/wiki/Special:FilePath/Alouatta%20fusca%20clamitans.jpg,Alouatta guariba,"Southern Brown Howling Monkey, Brown Howler, Brown Howler Monkey, Brown howling monkey, Brown Howling Monkey",Vulnerable
http://www.wikidata.org/entity/Q790653,http://commons.wikimedia.org/wiki/Special:FilePath/Galidia%20olivacea%20Geoffroy.png,Salanoia concolor,"Salano, Brown-tailed mongoose, Brown-tailed Mongoose, Brown-tailed Vontsira, Malagasy Brown-tailed Mongoose",Vulnerable
http://www.wikidata.org/entity/Q790668,"http://commons.wikimedia.org/wiki/Special:FilePath/Glossy%20Black%20Cockatoo%20%28Calyptorhynchus%20lathami%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Glossy%20black%20cockatoo%20male%20kobble08.JPG",Calyptorhynchus lathami,"Glossy Black Cockatoo, Glossy Black-cockatoo, Glossy Black-Cockatoo",Vulnerable
http://www.wikidata.org/entity/Q790684,http://commons.wikimedia.org/wiki/Special:FilePath/Macaca%20tonkeana%20groupe.jpg,Macaca tonkeana,"Tonkean Black Macaque, Tonkean macaque, Tonkean Macaque",Vulnerable
http://www.wikidata.org/entity/Q790691,"http://commons.wikimedia.org/wiki/Special:FilePath/Brown%20Lemur%20in%20Andasibe.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Common%20brown%20lemur%20%28Eulemur%20fulvus%29%20female%20with%20juvenile.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Common%20brown%20lemur%20%28Eulemur%20fulvus%29%20male.jpg",Eulemur fulvus,"Brown lemur, Brown Lemur, Common Brown Lemur",Vulnerable
http://www.wikidata.org/entity/Q790689,http://commons.wikimedia.org/wiki/Special:FilePath/Bycanistes%20cylindricus%20A%20monograph%20of%20the%20Bucerotid%C3%A6%2C%20or%20family%20of%20the%20hornbills%20%28Plate%20XXX%29%20BHL38534629.jpg,Bycanistes cylindricus,Brown-cheeked Hornbill,Vulnerable
http://www.wikidata.org/entity/Q793494,"http://commons.wikimedia.org/wiki/Special:FilePath/Aleutian%20Tern.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Aleutian%20Tern%20%28Onychoprion%20aleuticus%29%20%2827338243973%29.jpg",Onychoprion aleuticus,Aleutian Tern,Vulnerable
http://www.wikidata.org/entity/Q794037,http://commons.wikimedia.org/wiki/Special:FilePath/Nyctalus%20azoreum.jpg,Nyctalus azoreum,"Azorean Bat, Azores noctule, Azores Noctule",Vulnerable
http://www.wikidata.org/entity/Q794546,"http://commons.wikimedia.org/wiki/Special:FilePath/Biatas%20nigropectus%20White-bearded%20Antshrike%20%28male%29%3B%20Intervales%20State%20Park%2C%20S%C3%A3o%20Paulo%2C%20Brazil.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Biatas%20nigropectus%20-%20White-bearded%20antshrike%20%28female%29.JPG",Biatas nigropectus,White-bearded Antshrike,Vulnerable
http://www.wikidata.org/entity/Q795255,http://commons.wikimedia.org/wiki/Special:FilePath/Haplochromis%20sauvagei%20male.jpg,Haplochromis sauvagei,Rock Kribensis,Vulnerable
http://www.wikidata.org/entity/Q795362,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.AVES.161285%201%20-%20Padda%20fuscata%20Vieillot%2C%201807%20-%20Estrildidae%20-%20bird%20skin%20specimen.jpeg,Padda fuscata,Timor Sparrow,Vulnerable
http://www.wikidata.org/entity/Q795498,http://commons.wikimedia.org/wiki/Special:FilePath/PaintedMegapode.jpg,Eulipoa wallacei,"Moluccan megapode, Moluccan Megapode, Moluccan Scrubfowl",Vulnerable
http://www.wikidata.org/entity/Q795547,http://commons.wikimedia.org/wiki/Special:FilePath/Nisaetus%20nanus%20nanus%201868.jpg,Nisaetus nanus,"Wallace's Hawk-eagle, Wallace's Hawk-Eagle",Vulnerable
http://www.wikidata.org/entity/Q795554,http://commons.wikimedia.org/wiki/Special:FilePath/Cochoa%20azurea%20307922974.jpg,Cochoa azurea,Javan Cochoa,Vulnerable
http://www.wikidata.org/entity/Q796659,"http://commons.wikimedia.org/wiki/Special:FilePath/Xiphocolaptes%20falcirostris%20-%20Moustached%20Woodcreeper%3B%20Cod%C3%B3%2C%20Maranh%C3%A3o%2C%20Brazil.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Xiphocolaptes%20falcirostris%20Aviumspeciesnovae%20Spix%201824%20%28cropped%29.jpg",Xiphocolaptes falcirostris,Moustached Woodcreeper,Vulnerable
http://www.wikidata.org/entity/Q804174,"http://commons.wikimedia.org/wiki/Special:FilePath/Yucca%20treculiana%20fh%201182.28%20TX%20B.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Yucca%20treculiana%20in%20Bl%C3%BCte%20in%20cultur%20in%20TX%20B.Crabb%20B.jpg",Yucca treculiana,Don Quixote's lace,Vulnerable
http://www.wikidata.org/entity/Q804876,http://commons.wikimedia.org/wiki/Special:FilePath/P1080084%20edited-1.jpg,Chlorocebus djamdjamensis,"Bale Monkey, Bale Mountains Grivet, Bale Mountains vervet, Bale Mountains Vervet, Djam-djam",Vulnerable
http://www.wikidata.org/entity/Q809443,http://commons.wikimedia.org/wiki/Special:FilePath/MINDANAO%20BLEEDING-HEART%20DOVE%20%286951813978%29.jpg,Gallicolumba crinigera,Mindanao Bleeding-heart,Vulnerable
http://www.wikidata.org/entity/Q809557,http://commons.wikimedia.org/wiki/Special:FilePath/Zaglossus%20bartoni%20-%20MUSE.JPG,Zaglossus bartoni,"Barton's Long-beaked Echidna, Eastern long-beaked echidna, Eastern Long-beaked Echidna",Vulnerable
http://www.wikidata.org/entity/Q809606,"http://commons.wikimedia.org/wiki/Special:FilePath/Bearded-Pig.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Bearded%20Pigs2.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Bornean%20Bearded%20Pig%20%2814134089736%29.jpg",Sus barbatus,"Western Bearded Pig, Bearded pig, Bearded Pig",Vulnerable
http://www.wikidata.org/entity/Q811137,http://commons.wikimedia.org/wiki/Special:FilePath/Vertigo%20moulinsiana%202.jpg,Vertigo moulinsiana,"Desmoulin's whorl snail, Desmoulin's Whorl Snail",Vulnerable
http://www.wikidata.org/entity/Q819182,http://commons.wikimedia.org/wiki/Special:FilePath/Cypripedium-montanum2.jpg,Cypripedium montanum,Mountain lady's slipper,Vulnerable
http://www.wikidata.org/entity/Q826525,"http://commons.wikimedia.org/wiki/Special:FilePath/Gyps%20coprotheres%20-St%20Augustine%20Alligator%20Farm%2C%20St.%20Augustine%2C%20Florida-8a-3c.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Gyps%20coprotheres1.jpg",Gyps coprotheres,"Cape Griffon, Cape Vulture",Vulnerable
http://www.wikidata.org/entity/Q827142,http://commons.wikimedia.org/wiki/Special:FilePath/Paddlefish%20Polyodon%20spathula.jpg,Polyodon spathula,"Duckbill Cat, Paddlefish, Spadefish, Spoonbill Cat",Vulnerable
http://www.wikidata.org/entity/Q831011,http://commons.wikimedia.org/wiki/Special:FilePath/Esparto%20en%20la%20costa.jpg,Macrochloa tenacissima,esparto,Vulnerable
http://www.wikidata.org/entity/Q833448,http://commons.wikimedia.org/wiki/Special:FilePath/Rallus%20semiplumbeus.jpg,Rallus semiplumbeus,"Bogota Rail, Bogotá Rail",Vulnerable
http://www.wikidata.org/entity/Q833653,http://commons.wikimedia.org/wiki/Special:FilePath/Miniopterus%20schreibersii%2014816526.jpg,Miniopterus schreibersii,"Common Bentwing Bat, Schreiber's Bent-winged Bat, Schreiber's Long-fingered Bat, Schreibers' long-fingered bat, Schreibers’s Long-fingered Bat",Vulnerable
http://www.wikidata.org/entity/Q834065,"http://commons.wikimedia.org/wiki/Special:FilePath/Goura%20cristata.png, http://commons.wikimedia.org/wiki/Special:FilePath/Western%20Crowned%20Pigeon%20%28Goura%20cristata%29%20in%20TMII%20Birdpark.jpg",Goura cristata,"Blue Crowned-pigeon, Common Crowned Pigeon, Great Goura, Western Crowned Pigeon, Western Crowned-pigeon",Vulnerable
http://www.wikidata.org/entity/Q834627,http://commons.wikimedia.org/wiki/Special:FilePath/SturnusAlbofrontatusLegge.jpg,Sturnornis albofrontatus,White-faced Starling,Vulnerable
http://www.wikidata.org/entity/Q838808,"http://commons.wikimedia.org/wiki/Special:FilePath/Lagothrix%20lagotricha%20%28male%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Lagothrix%20lagotricha.jpg",Lagothrix lagotricha,"Common woolly monkey, Woolly Monkey, Brown Woolly Monkey, Common Woolly Monkey, Humboldt's Woolly Monkey, Humboldt’s Woolly Monkey",Vulnerable
http://www.wikidata.org/entity/Q838818,http://commons.wikimedia.org/wiki/Special:FilePath/Jacaranda1212.jpg,Jacaranda mimosifolia,black poui,Vulnerable
http://www.wikidata.org/entity/Q838924,http://commons.wikimedia.org/wiki/Special:FilePath/Ara%20militaris%20-London%20Zoo-8a.jpg,Ara militaris,Military Macaw,Vulnerable
http://www.wikidata.org/entity/Q839258,http://commons.wikimedia.org/wiki/Special:FilePath/Okamejei%20kenojei2.jpg,Okamejei kenojei,"Ocellate Spot Skate, Spiny Rasp Skate, Swarthy Skate",Vulnerable
http://www.wikidata.org/entity/Q839513,http://commons.wikimedia.org/wiki/Special:FilePath/20170309%202597%20Ulley-Leh%20Urial.jpg,Ovis vignei,Urial,Vulnerable
http://www.wikidata.org/entity/Q839571,http://commons.wikimedia.org/wiki/Special:FilePath/Rosalia%20Alpina%20%28Alpenbock%29.jpg,Rosalia alpina,"Rosalia longicorn, Rosalia Longicorn",Vulnerable
http://www.wikidata.org/entity/Q839886,http://commons.wikimedia.org/wiki/Special:FilePath/Bothriechis%20rowleyi.jpg,Bothriechis rowleyi,"Mexican palm viper, Rowley's Palm Pit Viper",Vulnerable
http://www.wikidata.org/entity/Q839942,http://commons.wikimedia.org/wiki/Special:FilePath/Grallaria%20gigantea.jpg,Grallaria gigantea,Giant Antpitta,Vulnerable
http://www.wikidata.org/entity/Q839949,http://commons.wikimedia.org/wiki/Special:FilePath/Platyrinchus%20leucoryphus%20-%20Russet-winged%20Spadebill%3B%20Ubatuba%2C%20S%C3%A3o%20Paulo%2C%20Brazil.jpg,Platyrinchus leucoryphus,Russet-winged Spadebill,Vulnerable
http://www.wikidata.org/entity/Q840141,"http://commons.wikimedia.org/wiki/Special:FilePath/Buteo%20galapagoensis%20perched.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%20hawk%2001%20%28cropped%29.jpg",Buteo galapagoensis,"Galapagos Hawk, Galápagos Hawk",Vulnerable
http://www.wikidata.org/entity/Q840313,"http://commons.wikimedia.org/wiki/Special:FilePath/%E5%87%A4%E5%86%A0%E7%81%AB%E8%83%8C%E9%B9%87%20%2836064966240%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20from%20The%20Naturalist%E2%80%99s%20Miscellany%20by%20George%20Shaw%2C%20digitally%20enhanced%20by%20rawpixel-com%20214.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Roosting%20Female%20Crested%20Fireback%20%2814180987141%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Roosting%20Male%20Crested%20Fireback%20%2814180989541%29.jpg",Lophura ignita,"Bornean Crested Fireback, Crested Fireback, Vieillot's Fireback",Vulnerable
http://www.wikidata.org/entity/Q841112,http://commons.wikimedia.org/wiki/Special:FilePath/Heteroxolmis%20dominicana%20-Rocha%2C%20Uruguay%20-male-8.jpg,Xolmis dominicanus,"Black-and-white Monjita, Black-and-white monjita",Vulnerable
http://www.wikidata.org/entity/Q841835,http://commons.wikimedia.org/wiki/Special:FilePath/Turquoise%20Cotinga%20%28cropped%29.jpg,Cotinga ridgwayi,Turquoise Cotinga,Vulnerable
http://www.wikidata.org/entity/Q842374,http://commons.wikimedia.org/wiki/Special:FilePath/Nemorhaedus%20caudatus.jpg,Naemorhedus caudatus,"Chinese Goral, Long-tailed goral, Long-tailed Goral",Vulnerable
http://www.wikidata.org/entity/Q842956,"http://commons.wikimedia.org/wiki/Special:FilePath/Trachurus%20trachurus%20France%201.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Trachurus%20trachurus%20Wales.jpg",Trachurus trachurus,"Pollock, scad, Horse Mackerel, Scad, Common Scad, Atlantic Horse Mackerel, European Horse Mackerel, Horse-mackerel, Western Horse Mackerel",Vulnerable
